x,y
-1.557339,0.384243
-1.557548,0.392582
-1.557880,0.400690
-1.558334,0.408571
-1.558905,0.416230
-1.559591,0.423674
-1.560390,0.430908
-1.561298,0.437936
-1.562312,0.444765
-1.563430,0.451400
-1.564648,0.457846
-1.565965,0.464109
-1.567376,0.470194
-1.568879,0.476106
-1.570472,0.481851
-1.572150,0.487435
-1.573913,0.492861
-1.575756,0.498137
-1.577676,0.503267
-1.579671,0.508257
-1.581739,0.513113
-1.583875,0.517838
-1.586077,0.522440
-1.588343,0.526923
-1.590669,0.531293
-1.593053,0.535555
-1.595491,0.539714
-1.597981,0.543776
-1.600520,0.547747
-1.603105,0.551631
-1.605733,0.555435
-1.608402,0.559163
-1.611108,0.562821
-1.613848,0.566414
-1.616620,0.569948
-1.619421,0.573428
-1.622248,0.576859
-1.625097,0.580247
-1.627967,0.583597
-1.630854,0.586916
-1.633756,0.590207
-1.636669,0.593476
-1.639591,0.596730
-1.642518,0.599972
-1.645448,0.603209
-1.648379,0.606447
-1.651306,0.609689
-1.654228,0.612942
-1.657141,0.616212
-1.660042,0.619503
-1.662929,0.622821
-1.665799,0.626172
-1.668649,0.629560
-1.671476,0.632991
-1.674276,0.636471
-1.677048,0.640005
-1.679789,0.643598
-1.682495,0.647256
-1.685163,0.650984
-1.687791,0.654787
-1.690376,0.658672
-1.692915,0.662642
-1.695405,0.666705
-1.697844,0.670864
-1.700227,0.675126
-1.702554,0.679496
-1.704819,0.683979
-1.707022,0.688580
-1.709158,0.693306
-1.711225,0.698161
-1.713220,0.703151
-1.715141,0.708281
-1.716984,0.713557
-1.718746,0.718984
-1.720425,0.724567
-1.722017,0.730312
-1.723521,0.736225
-1.724932,0.742309
-1.726248,0.748572
-1.727467,0.755018
-1.728585,0.761653
-1.729599,0.768482
-1.730507,0.775511
-1.731305,0.782745
-1.731992,0.790189
-1.732563,0.797848
-1.733016,0.805729
-1.733349,0.813836
-1.733557,0.822175
-1.733639,0.830752
-1.733592,0.839571
-1.733413,0.848638
-1.733098,0.857959
-1.732645,0.867539
